Strategy,Average Expectation,Elapsed Time,Memory,Expectation_0,Expectation_1,Expectation_2,Expectation_3,Expectation_4,Expectation_5,Expectation_6,Expectation_7,Expectation_8,Expectation_9,Expectation_10,Expectation_11,Expectation_12,Expectation_13,SECURITY_Prob_Pos_0,SECURITY_Prob_Pos_1,SECURITY_Prob_Pos_2,SECURITY_Prob_Pos_3,SECURITY_Prob_Pos_4,SECURITY_Prob_Pos_5,SECURITY_Prob_Pos_6,SECURITY_Prob_Pos_7,SECURITY_Prob_Pos_8,SECURITY_Prob_Pos_9,SECURITY_Prob_Pos_10,SECURITY_Prob_Pos_11,SECURITY_Prob_Pos_12,SECURITY_Prob_Pos_13,NORMAL_Prob_Pos_0,NORMAL_Prob_Pos_1,NORMAL_Prob_Pos_2,NORMAL_Prob_Pos_3,NORMAL_Prob_Pos_4,NORMAL_Prob_Pos_5,NORMAL_Prob_Pos_6,NORMAL_Prob_Pos_7,NORMAL_Prob_Pos_8,NORMAL_Prob_Pos_9,NORMAL_Prob_Pos_10,NORMAL_Prob_Pos_11,NORMAL_Prob_Pos_12,NORMAL_Prob_Pos_13,RISKY_Prob_Pos_0,RISKY_Prob_Pos_1,RISKY_Prob_Pos_2,RISKY_Prob_Pos_3,RISKY_Prob_Pos_4,RISKY_Prob_Pos_5,RISKY_Prob_Pos_6,RISKY_Prob_Pos_7,RISKY_Prob_Pos_8,RISKY_Prob_Pos_9,RISKY_Prob_Pos_10,RISKY_Prob_Pos_11,RISKY_Prob_Pos_12,RISKY_Prob_Pos_13,Layout_Pos_0,Layout_Pos_1,Layout_Pos_2,Layout_Pos_3,Layout_Pos_4,Layout_Pos_5,Layout_Pos_6,Layout_Pos_7,Layout_Pos_8,Layout_Pos_9,Layout_Pos_10,Layout_Pos_11,Layout_Pos_12,Layout_Pos_13,Layout_Pos_14,Circle
Optimal_MDP,4.035928571428571,1.8329880237579346,3.21875,7.213,6.729,5.319,5.652,5.124,4.339,3.694,2.836,2.514,1.992,3.755,2.867,2.484,1.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Optimal_QLearning,4.044707142857144,16.970136880874634,5.921875,7.2503,6.706,5.3493,5.705,5.012,4.3634,3.7579,2.8388,2.4966,2.011,3.7834,2.8205,2.5202,2.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Always_Security,8.6395,3.2383437156677246,0.421875,17.151,14.883,13.01,13.95,12.063,9.974,8.009,5.799,3.895,2.012,8.028,6.211,3.971,1.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Always_Normal,9.592285714285714,3.6989779472351074,0.53125,13.952,13.287,11.864,12.094,11.082,9.815,8.736,8.552,5.678,8.405,8.589,8.564,5.392,8.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Always_Risky,10.243285714285715,3.9163599014282227,0.015625,13.193,12.368,10.716,12.099,10.764,10.088,10.854,8.041,9.104,9.887,9.965,7.876,9.231,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Random,10.351071428571428,5.268741846084595,0.015625,14.391,13.848,12.03,13.147,12.18,10.795,10.443,8.496,7.707,8.282,9.583,8.653,7.491,7.869,0.31487546897546903,0.2984800223028924,0.30868575475515986,0.2954067460317461,0.317282965327658,0.2932776915113871,0.3130670054583096,0.2813250898886257,0.3147357405931412,0.33436529367222445,0.27296587926509186,0.32052575677110995,0.289021164021164,0.3200140572834299,0.34033124098124107,0.3417550478088595,0.3286967714375647,0.3489305555555556,0.32509532677130437,0.31495427881297444,0.340124714604866,0.33297158642462515,0.3537854043269206,0.31677553469632674,0.38103674540682403,0.330173482032218,0.35460482804232796,0.34790458618871906,0.34479329004329007,0.35976492988824843,0.3626174738072756,0.3556626984126986,0.3576217079010375,0.3917680296756384,0.34680827993682456,0.38570332368674914,0.331478855079938,0.3488591716314488,0.3459973753280839,0.3493007611966721,0.35637400793650786,0.332081356527851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
