Strategy,Average Expectation,Elapsed Time,Memory,Expectation_0,Expectation_1,Expectation_2,Expectation_3,Expectation_4,Expectation_5,Expectation_6,Expectation_7,Expectation_8,Expectation_9,Expectation_10,Expectation_11,Expectation_12,Expectation_13,SECURITY_Prob_Pos_0,SECURITY_Prob_Pos_1,SECURITY_Prob_Pos_2,SECURITY_Prob_Pos_3,SECURITY_Prob_Pos_4,SECURITY_Prob_Pos_5,SECURITY_Prob_Pos_6,SECURITY_Prob_Pos_7,SECURITY_Prob_Pos_8,SECURITY_Prob_Pos_9,SECURITY_Prob_Pos_10,SECURITY_Prob_Pos_11,SECURITY_Prob_Pos_12,SECURITY_Prob_Pos_13,NORMAL_Prob_Pos_0,NORMAL_Prob_Pos_1,NORMAL_Prob_Pos_2,NORMAL_Prob_Pos_3,NORMAL_Prob_Pos_4,NORMAL_Prob_Pos_5,NORMAL_Prob_Pos_6,NORMAL_Prob_Pos_7,NORMAL_Prob_Pos_8,NORMAL_Prob_Pos_9,NORMAL_Prob_Pos_10,NORMAL_Prob_Pos_11,NORMAL_Prob_Pos_12,NORMAL_Prob_Pos_13,RISKY_Prob_Pos_0,RISKY_Prob_Pos_1,RISKY_Prob_Pos_2,RISKY_Prob_Pos_3,RISKY_Prob_Pos_4,RISKY_Prob_Pos_5,RISKY_Prob_Pos_6,RISKY_Prob_Pos_7,RISKY_Prob_Pos_8,RISKY_Prob_Pos_9,RISKY_Prob_Pos_10,RISKY_Prob_Pos_11,RISKY_Prob_Pos_12,RISKY_Prob_Pos_13,Layout_Pos_0,Layout_Pos_1,Layout_Pos_2,Layout_Pos_3,Layout_Pos_4,Layout_Pos_5,Layout_Pos_6,Layout_Pos_7,Layout_Pos_8,Layout_Pos_9,Layout_Pos_10,Layout_Pos_11,Layout_Pos_12,Layout_Pos_13,Layout_Pos_14,Circle
Optimal_MDP,3.413285714285714,1.5062310695648193,2.703125,6.684,6.046,4.66,4.999,4.334,3.733,3.171,2.42,1.778,1.296,3.148,2.352,1.813,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Optimal_QLearning,3.444642857142857,15.287606954574585,22.234375,6.6774,6.1127,4.7873,5.1334,4.4337,3.7795,3.1611,2.3584,1.7868,1.3346,3.187,2.3616,1.7859,1.3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Always_Security,8.618428571428572,3.19979190826416,1.09375,16.822,14.886,13.045,14.038,11.906,9.947,7.977,5.98,4.049,2.041,8.039,5.959,4.026,1.943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Always_Normal,4.754642857142857,1.9148948192596436,0.015625,9.064,8.519,6.838,7.424,6.326,5.342,4.373,3.434,2.345,1.476,4.279,3.407,2.234,1.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Always_Risky,3.4276428571428577,1.4691991806030273,0.09375,6.627,6.047,4.699,5.089,4.507,3.762,3.248,2.316,1.808,1.322,3.088,2.369,1.768,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Random,4.832714285714287,2.546463966369629,0.015625,9.46,8.54,6.665,7.416,6.521,5.495,4.46,3.438,2.399,1.524,4.423,3.336,2.385,1.596,0.2915809523809522,0.32622100122100123,0.30876914949815115,0.3076682194616977,0.28873110355253206,0.2963066202090591,0.308939393939394,0.28005042016806725,0.3257252027448534,0.28339080459770105,0.2988571428571429,0.32796747967479667,0.29574314574314575,0.29857621440536014,0.3557285714285713,0.31333943833943845,0.32189646064447974,0.35412008281573504,0.3577277021919879,0.33885017421602787,0.3453030303030304,0.3482016806722689,0.3304247244749429,0.37659003831417615,0.3468571428571428,0.31975609756097567,0.3182178932178933,0.32621440536013396,0.3526904761904761,0.36043956043956044,0.3693343898573693,0.3382116977225673,0.35354119425548003,0.36484320557491284,0.3457575757575758,0.37174789915966383,0.3438500727802038,0.3400191570881225,0.3542857142857143,0.35227642276422766,0.38603896103896107,0.3752093802345059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
